order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,seller_zip_code_prefix,seller_city,seller_state,geolocation_zip_code_prefix,lat,lon,geolocation_city,geolocation_state,actual_days,delay_days,is_late
fccac901853959f181fab87231145754,8f90bda2064d7faf0dba80f7a0265825,delivered,2017-04-30 22:23:53,2017-04-30 22:35:08,2017-05-02 17:53:00,2017-05-12 11:51:41,2017-06-19,1,6ae38d49db7fc65ad1779828542aecba,eeb6de78f79159600292e314a77cbd18,2017-05-18 22:35:08,219.0,23.46,ferramentas_jardim,42.0,317.0,1.0,2300.0,23.0,22.0,19.0,88501,lages,SC,88501.0,-27.81568867055225,-50.33589889924407,lages,SC,11.0,-38.0,0
ec97666defb2e1fade6931649731f776,4abad51a71113d2de9e00350623a66ec,delivered,2017-07-06 00:17:31,2017-07-07 08:23:33,2017-07-07 15:56:50,2017-07-31 18:34:28,2017-07-28,1,e251ebd2858be1aa7d9b2087a6992580,001cca7ae9ae17fb1caed9dfb1094831,2017-07-13 08:23:33,112.0,32.11,ferramentas_jardim,34.0,511.0,4.0,8875.0,40.0,14.0,43.0,29156,cariacica,ES,29156.0,-20.297536576315476,-40.40086853731229,cariacica,ES,25.0,3.0,1
d192544ec2b865ca0055b5c559bca196,308b338feef346dd463a7940200e4681,delivered,2018-04-24 23:11:44,2018-04-24 23:29:54,2018-04-25 15:09:00,2018-05-02 16:22:20,2018-05-11,1,1fb344134cd7164d32dea4d87ba3ec5a,23c38debaffe4a25a30fdbd9b586a13f,2018-05-01 23:29:54,127.27,13.33,ferramentas_jardim,57.0,1160.0,1.0,625.0,23.0,18.0,20.0,18110,votorantim,SP,18110.0,-23.540699932021333,-47.45842622799934,votorantim,SP,7.0,-9.0,0
d192544ec2b865ca0055b5c559bca196,308b338feef346dd463a7940200e4681,delivered,2018-04-24 23:11:44,2018-04-24 23:29:54,2018-04-25 15:09:00,2018-05-02 16:22:20,2018-05-11,2,1fb344134cd7164d32dea4d87ba3ec5a,23c38debaffe4a25a30fdbd9b586a13f,2018-05-01 23:29:54,127.27,13.33,ferramentas_jardim,57.0,1160.0,1.0,625.0,23.0,18.0,20.0,18110,votorantim,SP,18110.0,-23.540699932021333,-47.45842622799934,votorantim,SP,7.0,-9.0,0
862367d9dd9e80263c5b728d8c81b2a6,0dc4b36ad91ad58ad99d1b882176c7d5,delivered,2018-02-09 12:08:29,2018-02-09 12:28:08,2018-02-16 16:29:04,2018-02-20 18:00:07,2018-03-05,1,53759a2ecddad2bb87a079a1f1519f73,1f50f920176fa81dab994f9023523100,2018-02-15 12:28:08,49.9,13.37,ferramentas_jardim,58.0,340.0,2.0,1500.0,30.0,22.0,30.0,15025,sao jose do rio preto,SP,15025.0,-20.80243626346376,-49.39562406741489,sao jose do rio preto,SP,11.0,-13.0,0
862367d9dd9e80263c5b728d8c81b2a6,0dc4b36ad91ad58ad99d1b882176c7d5,delivered,2018-02-09 12:08:29,2018-02-09 12:28:08,2018-02-16 16:29:04,2018-02-20 18:00:07,2018-03-05,2,53759a2ecddad2bb87a079a1f1519f73,1f50f920176fa81dab994f9023523100,2018-02-15 12:28:08,49.9,13.37,ferramentas_jardim,58.0,340.0,2.0,1500.0,30.0,22.0,30.0,15025,sao jose do rio preto,SP,15025.0,-20.80243626346376,-49.39562406741489,sao jose do rio preto,SP,11.0,-13.0,0
862367d9dd9e80263c5b728d8c81b2a6,0dc4b36ad91ad58ad99d1b882176c7d5,delivered,2018-02-09 12:08:29,2018-02-09 12:28:08,2018-02-16 16:29:04,2018-02-20 18:00:07,2018-03-05,3,53759a2ecddad2bb87a079a1f1519f73,1f50f920176fa81dab994f9023523100,2018-02-15 12:28:08,49.9,13.37,ferramentas_jardim,58.0,340.0,2.0,1500.0,30.0,22.0,30.0,15025,sao jose do rio preto,SP,15025.0,-20.80243626346376,-49.39562406741489,sao jose do rio preto,SP,11.0,-13.0,0
862367d9dd9e80263c5b728d8c81b2a6,0dc4b36ad91ad58ad99d1b882176c7d5,delivered,2018-02-09 12:08:29,2018-02-09 12:28:08,2018-02-16 16:29:04,2018-02-20 18:00:07,2018-03-05,4,53759a2ecddad2bb87a079a1f1519f73,1f50f920176fa81dab994f9023523100,2018-02-15 12:28:08,49.9,13.37,ferramentas_jardim,58.0,340.0,2.0,1500.0,30.0,22.0,30.0,15025,sao jose do rio preto,SP,15025.0,-20.80243626346376,-49.39562406741489,sao jose do rio preto,SP,11.0,-13.0,0
862367d9dd9e80263c5b728d8c81b2a6,0dc4b36ad91ad58ad99d1b882176c7d5,delivered,2018-02-09 12:08:29,2018-02-09 12:28:08,2018-02-16 16:29:04,2018-02-20 18:00:07,2018-03-05,5,53759a2ecddad2bb87a079a1f1519f73,1f50f920176fa81dab994f9023523100,2018-02-15 12:28:08,49.9,13.37,ferramentas_jardim,58.0,340.0,2.0,1500.0,30.0,22.0,30.0,15025,sao jose do rio preto,SP,15025.0,-20.80243626346376,-49.39562406741489,sao jose do rio preto,SP,11.0,-13.0,0
07d15c4a386205b033ba176848387b08,58c80172465a0843a5a1873a6fd21061,delivered,2018-03-28 14:31:55,2018-03-28 14:48:03,2018-03-29 22:28:50,2018-04-11 17:28:24,2018-04-16,1,389d119b48cf3043d311335e499d9c6b,1f50f920176fa81dab994f9023523100,2018-04-03 14:48:03,53.9,13.46,ferramentas_jardim,59.0,341.0,2.0,1750.0,37.0,22.0,40.0,15025,sao jose do rio preto,SP,15025.0,-20.80243626346376,-49.39562406741489,sao jose do rio preto,SP,14.0,-5.0,0
0b0809b2b64511c62fb745fb8b465cc9,56d6082f14bf0030bbc257ee81aaed82,delivered,2018-07-01 17:47:38,2018-07-01 17:55:13,2018-07-04 14:34:00,2018-07-06 17:22:09,2018-07-24,1,cc5c6bf704a4b642e8964b5b2dcdb0da,ab27bbbad5239bc31a34709275a70db4,2018-07-05 17:55:13,33.9,12.9,ferramentas_jardim,42.0,2052.0,2.0,200.0,30.0,4.0,30.0,18279,tatui,SP,18279.0,-23.313782623850443,-47.8240690156379,tatui,SP,4.0,-18.0,0
0b0809b2b64511c62fb745fb8b465cc9,56d6082f14bf0030bbc257ee81aaed82,delivered,2018-07-01 17:47:38,2018-07-01 17:55:13,2018-07-04 14:34:00,2018-07-06 17:22:09,2018-07-24,2,cc5c6bf704a4b642e8964b5b2dcdb0da,ab27bbbad5239bc31a34709275a70db4,2018-07-05 17:55:13,33.9,12.9,ferramentas_jardim,42.0,2052.0,2.0,200.0,30.0,4.0,30.0,18279,tatui,SP,18279.0,-23.313782623850443,-47.8240690156379,tatui,SP,4.0,-18.0,0
0b0809b2b64511c62fb745fb8b465cc9,56d6082f14bf0030bbc257ee81aaed82,delivered,2018-07-01 17:47:38,2018-07-01 17:55:13,2018-07-04 14:34:00,2018-07-06 17:22:09,2018-07-24,3,cc5c6bf704a4b642e8964b5b2dcdb0da,ab27bbbad5239bc31a34709275a70db4,2018-07-05 17:55:13,33.9,12.9,ferramentas_jardim,42.0,2052.0,2.0,200.0,30.0,4.0,30.0,18279,tatui,SP,18279.0,-23.313782623850443,-47.8240690156379,tatui,SP,4.0,-18.0,0
0b0809b2b64511c62fb745fb8b465cc9,56d6082f14bf0030bbc257ee81aaed82,delivered,2018-07-01 17:47:38,2018-07-01 17:55:13,2018-07-04 14:34:00,2018-07-06 17:22:09,2018-07-24,4,cc5c6bf704a4b642e8964b5b2dcdb0da,ab27bbbad5239bc31a34709275a70db4,2018-07-05 17:55:13,33.9,12.9,ferramentas_jardim,42.0,2052.0,2.0,200.0,30.0,4.0,30.0,18279,tatui,SP,18279.0,-23.313782623850443,-47.8240690156379,tatui,SP,4.0,-18.0,0
0b0809b2b64511c62fb745fb8b465cc9,56d6082f14bf0030bbc257ee81aaed82,delivered,2018-07-01 17:47:38,2018-07-01 17:55:13,2018-07-04 14:34:00,2018-07-06 17:22:09,2018-07-24,5,cc5c6bf704a4b642e8964b5b2dcdb0da,ab27bbbad5239bc31a34709275a70db4,2018-07-05 17:55:13,33.9,12.9,ferramentas_jardim,42.0,2052.0,2.0,200.0,30.0,4.0,30.0,18279,tatui,SP,18279.0,-23.313782623850443,-47.8240690156379,tatui,SP,4.0,-18.0,0
0b0809b2b64511c62fb745fb8b465cc9,56d6082f14bf0030bbc257ee81aaed82,delivered,2018-07-01 17:47:38,2018-07-01 17:55:13,2018-07-04 14:34:00,2018-07-06 17:22:09,2018-07-24,6,cc5c6bf704a4b642e8964b5b2dcdb0da,ab27bbbad5239bc31a34709275a70db4,2018-07-05 17:55:13,33.9,12.9,ferramentas_jardim,42.0,2052.0,2.0,200.0,30.0,4.0,30.0,18279,tatui,SP,18279.0,-23.313782623850443,-47.8240690156379,tatui,SP,4.0,-18.0,0
785bfd330f7cc6cfba69cf7ee360fe47,b903ffc665d9abfd2ceaa052d8da5642,delivered,2017-06-03 00:29:40,2017-06-03 01:22:42,2017-06-05 11:46:46,2017-06-08 11:28:28,2017-06-28,1,98a8c2fa16d7239c606640f5555768e4,001cca7ae9ae17fb1caed9dfb1094831,2017-06-08 01:22:42,99.0,30.53,ferramentas_jardim,39.0,500.0,1.0,8325.0,43.0,14.0,33.0,29156,cariacica,ES,29156.0,-20.297536576315476,-40.40086853731229,cariacica,ES,5.0,-20.0,0
8de50bbc56062ea401a2c61c36f46585,2b5734a6ed90ad9c1ae03b178a28d7e7,delivered,2018-08-08 09:44:01,2018-08-08 10:05:04,2018-08-08 13:45:00,2018-08-28 21:25:30,2018-08-27,1,23e44bcf966914b366c7e28f13327dfe,eeb6de78f79159600292e314a77cbd18,2018-08-10 10:05:04,2029.0,86.79,ferramentas_jardim,46.0,1075.0,1.0,4600.0,16.0,25.0,11.0,88501,lages,SC,88501.0,-27.81568867055225,-50.33589889924407,lages,SC,20.0,1.0,1
5f3cc66c9f5ac196a1f367c0fa52695f,8075feaa22dee29aea1e3da2ad29e5fc,delivered,2018-02-21 20:35:10,2018-02-21 21:20:19,2018-02-22 21:04:22,2018-03-21 21:21:49,2018-03-14,1,89321f94e35fc6d7903d36f74e351d40,16090f2ca825584b5a147ab24aa30c86,2018-02-27 21:20:19,27.9,15.1,alimentos,59.0,982.0,1.0,150.0,17.0,13.0,13.0,12940,atibaia,SP,12940.0,-23.112774381969185,-46.5488845105504,atibaia,SP,28.0,7.0,1
24bec7bd3d098472031fe54a30488c3b,0ffe361717c277fb8ea8c2dfc8f5601c,delivered,2018-08-19 13:46:30,2018-08-21 04:35:23,2018-08-23 14:25:00,2018-08-24 19:59:01,2018-08-24,1,73326828aa5efe1ba096223de496f596,d13e50eaa47b4cbe9eb81465865d8cfc,2018-08-23 04:35:23,80.9,8.73,alimentos,32.0,1392.0,1.0,330.0,20.0,15.0,16.0,9210,santo andre,SP,9210.0,-23.637285303364266,-46.519363822926856,santo andre,SP,5.0,0.0,0
8a9c4879d3cde9fe810bdc06fb38b671,7dbd177b3fa902ebeb7755430b402694,delivered,2017-08-01 12:56:53,2017-08-01 13:10:16,2017-08-02 20:52:09,2017-08-08 16:35:57,2017-08-30,1,b0961721fd839e9982420e807758a2a6,1f50f920176fa81dab994f9023523100,2017-08-07 13:10:16,59.9,17.67,ferramentas_jardim,59.0,341.0,2.0,1850.0,37.0,22.0,40.0,15025,sao jose do rio preto,SP,15025.0,-20.80243626346376,-49.39562406741489,sao jose do rio preto,SP,7.0,-22.0,0
60a28eb91eb313b6113313511e38a87d,1b324631d216d08777a7e14bf1dbd008,delivered,2017-11-16 19:37:34,2017-11-17 17:30:32,2017-11-20 16:38:20,2017-12-08 14:33:52,2017-12-11,1,8c591ab0ca519558779df02023177f44,a1043bafd471dff536d0c462352beb48,2017-11-23 17:30:32,89.99,45.09,ferramentas_jardim,47.0,1893.0,1.0,6050.0,20.0,20.0,20.0,37175,ilicinea,MG,37175.0,-20.944705621834668,-45.82709818233235,ilicinea,MG,21.0,-3.0,0
a52e3d383eaf9797e19309a2f0fbc4b2,f0e0a5c3c7830a05b01d2ba588ae76f2,delivered,2017-11-27 21:27:56,2017-11-27 21:39:38,2017-11-30 16:45:03,2017-12-19 17:33:09,2017-12-20,1,422879e10f46682990de24d770e7f83d,1f50f920176fa81dab994f9023523100,2017-12-01 21:39:38,49.0,17.64,ferramentas_jardim,56.0,348.0,2.0,1550.0,30.0,22.0,30.0,15025,sao jose do rio preto,SP,15025.0,-20.80243626346376,-49.39562406741489,sao jose do rio preto,SP,21.0,-1.0,0
a52e3d383eaf9797e19309a2f0fbc4b2,f0e0a5c3c7830a05b01d2ba588ae76f2,delivered,2017-11-27 21:27:56,2017-11-27 21:39:38,2017-11-30 16:45:03,2017-12-19 17:33:09,2017-12-20,2,422879e10f46682990de24d770e7f83d,1f50f920176fa81dab994f9023523100,2017-12-01 21:39:38,49.0,17.64,ferramentas_jardim,56.0,348.0,2.0,1550.0,30.0,22.0,30.0,15025,sao jose do rio preto,SP,15025.0,-20.80243626346376,-49.39562406741489,sao jose do rio preto,SP,21.0,-1.0,0
a52e3d383eaf9797e19309a2f0fbc4b2,f0e0a5c3c7830a05b01d2ba588ae76f2,delivered,2017-11-27 21:27:56,2017-11-27 21:39:38,2017-11-30 16:45:03,2017-12-19 17:33:09,2017-12-20,3,422879e10f46682990de24d770e7f83d,1f50f920176fa81dab994f9023523100,2017-12-01 21:39:38,49.0,17.64,ferramentas_jardim,56.0,348.0,2.0,1550.0,30.0,22.0,30.0,15025,sao jose do rio preto,SP,15025.0,-20.80243626346376,-49.39562406741489,sao jose do rio preto,SP,21.0,-1.0,0
3104bcaa250792a77ce1651711291eaf,e10b0e36d0e9cf9d7cc0f5bd4e1a74c9,delivered,2017-03-10 10:22:09,2017-03-10 10:22:09,2017-03-15 07:32:10,2017-03-23 10:51:18,2017-04-05,1,7e0dc102074f8285580c9777f79c90cf,e26901d5ab434ce92fd9b5c256820a4e,2017-03-21 10:22:09,34.9,14.52,ferramentas_jardim,60.0,1251.0,2.0,800.0,30.0,10.0,30.0,9350,maua,SP,9350.0,-23.68011442853022,-46.4524537436668,maua,SP,13.0,-13.0,0
3104bcaa250792a77ce1651711291eaf,e10b0e36d0e9cf9d7cc0f5bd4e1a74c9,delivered,2017-03-10 10:22:09,2017-03-10 10:22:09,2017-03-15 07:32:10,2017-03-23 10:51:18,2017-04-05,2,7e0dc102074f8285580c9777f79c90cf,e26901d5ab434ce92fd9b5c256820a4e,2017-03-21 10:22:09,34.9,14.52,ferramentas_jardim,60.0,1251.0,2.0,800.0,30.0,10.0,30.0,9350,maua,SP,9350.0,-23.68011442853022,-46.4524537436668,maua,SP,13.0,-13.0,0
2e8d9e986f6497677962424952e47f48,a5f1df8a1b669439f95c254410b208c4,delivered,2017-10-03 00:41:52,2017-10-03 00:56:12,2017-10-04 12:13:47,2017-10-09 18:25:14,2017-10-31,1,2029248294c186017ecfc48cecd47bbd,d50d79cb34e38265a8649c383dcffd48,2017-10-09 00:56:12,129.99,25.75,ferramentas_jardim,44.0,586.0,3.0,3250.0,32.0,14.0,22.0,8290,sao paulo,SP,8290.0,-23.551013388568272,-46.44848890729416,sao paulo,SP,6.0,-22.0,0
d59ff07b4c44d8924d08a48d8eba4c4c,3fd29fb920bec834ceee06e70fa9dda3,delivered,2017-12-09 21:37:24,2017-12-12 03:39:31,2017-12-15 14:51:56,2017-12-20 15:42:10,2018-01-04,1,422879e10f46682990de24d770e7f83d,1f50f920176fa81dab994f9023523100,2017-12-18 03:39:31,59.0,13.43,ferramentas_jardim,56.0,348.0,2.0,1550.0,30.0,22.0,30.0,15025,sao jose do rio preto,SP,15025.0,-20.80243626346376,-49.39562406741489,sao jose do rio preto,SP,10.0,-15.0,0
8d5ec251bb6f44f7c0f2d1d272515379,a193f232b6bd30e4d5d62cdffb9762cf,delivered,2018-03-16 20:13:02,2018-03-16 20:28:11,2018-03-19 18:36:39,2018-03-29 13:38:47,2018-04-11,1,c4baedd846ed09b85f78a781b522f126,a1043bafd471dff536d0c462352beb48,2018-03-22 20:28:11,110.0,62.44,ferramentas_jardim,58.0,1893.0,1.0,5950.0,20.0,20.0,20.0,37175,ilicinea,MG,37175.0,-20.944705621834668,-45.82709818233235,ilicinea,MG,12.0,-13.0,0
7a4fa3c26b5a8846a34da9564571212c,03342982485f39b4f1bac62e70ab6ff7,delivered,2018-05-19 10:58:30,2018-05-22 09:15:28,2018-05-23 15:21:00,2018-06-04 15:36:44,2018-06-08,1,422879e10f46682990de24d770e7f83d,1f50f920176fa81dab994f9023523100,2018-05-28 09:15:28,53.9,14.47,ferramentas_jardim,56.0,348.0,2.0,1550.0,30.0,22.0,30.0,15025,sao jose do rio preto,SP,15025.0,-20.80243626346376,-49.39562406741489,sao jose do rio preto,SP,16.0,-4.0,0
7a4fa3c26b5a8846a34da9564571212c,03342982485f39b4f1bac62e70ab6ff7,delivered,2018-05-19 10:58:30,2018-05-22 09:15:28,2018-05-23 15:21:00,2018-06-04 15:36:44,2018-06-08,2,422879e10f46682990de24d770e7f83d,1f50f920176fa81dab994f9023523100,2018-05-28 09:15:28,53.9,14.47,ferramentas_jardim,56.0,348.0,2.0,1550.0,30.0,22.0,30.0,15025,sao jose do rio preto,SP,15025.0,-20.80243626346376,-49.39562406741489,sao jose do rio preto,SP,16.0,-4.0,0
7a4fa3c26b5a8846a34da9564571212c,03342982485f39b4f1bac62e70ab6ff7,delivered,2018-05-19 10:58:30,2018-05-22 09:15:28,2018-05-23 15:21:00,2018-06-04 15:36:44,2018-06-08,3,422879e10f46682990de24d770e7f83d,1f50f920176fa81dab994f9023523100,2018-05-28 09:15:28,53.9,14.47,ferramentas_jardim,56.0,348.0,2.0,1550.0,30.0,22.0,30.0,15025,sao jose do rio preto,SP,15025.0,-20.80243626346376,-49.39562406741489,sao jose do rio preto,SP,16.0,-4.0,0
7a4fa3c26b5a8846a34da9564571212c,03342982485f39b4f1bac62e70ab6ff7,delivered,2018-05-19 10:58:30,2018-05-22 09:15:28,2018-05-23 15:21:00,2018-06-04 15:36:44,2018-06-08,4,422879e10f46682990de24d770e7f83d,1f50f920176fa81dab994f9023523100,2018-05-28 09:15:28,53.9,14.47,ferramentas_jardim,56.0,348.0,2.0,1550.0,30.0,22.0,30.0,15025,sao jose do rio preto,SP,15025.0,-20.80243626346376,-49.39562406741489,sao jose do rio preto,SP,16.0,-4.0,0
f8c23d339c140eddae8418d518af8497,744cb93cf2ab57936f8dd243617516e8,delivered,2018-03-02 08:33:32,2018-03-03 02:49:33,2018-03-08 21:09:36,2018-03-14 13:32:11,2018-03-20,1,368c6c730842d78016ad823897a372db,1f50f920176fa81dab994f9023523100,2018-03-08 02:49:33,53.9,13.4,ferramentas_jardim,57.0,366.0,2.0,1650.0,30.0,22.0,30.0,15025,sao jose do rio preto,SP,15025.0,-20.80243626346376,-49.39562406741489,sao jose do rio preto,SP,12.0,-6.0,0
f8c23d339c140eddae8418d518af8497,744cb93cf2ab57936f8dd243617516e8,delivered,2018-03-02 08:33:32,2018-03-03 02:49:33,2018-03-08 21:09:36,2018-03-14 13:32:11,2018-03-20,2,368c6c730842d78016ad823897a372db,1f50f920176fa81dab994f9023523100,2018-03-08 02:49:33,53.9,13.4,ferramentas_jardim,57.0,366.0,2.0,1650.0,30.0,22.0,30.0,15025,sao jose do rio preto,SP,15025.0,-20.80243626346376,-49.39562406741489,sao jose do rio preto,SP,12.0,-6.0,0
f8c23d339c140eddae8418d518af8497,744cb93cf2ab57936f8dd243617516e8,delivered,2018-03-02 08:33:32,2018-03-03 02:49:33,2018-03-08 21:09:36,2018-03-14 13:32:11,2018-03-20,3,368c6c730842d78016ad823897a372db,1f50f920176fa81dab994f9023523100,2018-03-08 02:49:33,53.9,13.4,ferramentas_jardim,57.0,366.0,2.0,1650.0,30.0,22.0,30.0,15025,sao jose do rio preto,SP,15025.0,-20.80243626346376,-49.39562406741489,sao jose do rio preto,SP,12.0,-6.0,0
f8c23d339c140eddae8418d518af8497,744cb93cf2ab57936f8dd243617516e8,delivered,2018-03-02 08:33:32,2018-03-03 02:49:33,2018-03-08 21:09:36,2018-03-14 13:32:11,2018-03-20,4,368c6c730842d78016ad823897a372db,1f50f920176fa81dab994f9023523100,2018-03-08 02:49:33,53.9,13.4,ferramentas_jardim,57.0,366.0,2.0,1650.0,30.0,22.0,30.0,15025,sao jose do rio preto,SP,15025.0,-20.80243626346376,-49.39562406741489,sao jose do rio preto,SP,12.0,-6.0,0
f095f540bdb49344ad5fc17cc494e88e,71e967055e467e16c1331aafd66b8e05,delivered,2017-09-16 13:26:01,2017-09-19 04:05:47,2017-09-21 15:29:22,2017-10-19 14:30:07,2017-10-06,1,b0961721fd839e9982420e807758a2a6,1f50f920176fa81dab994f9023523100,2017-09-25 04:05:47,59.9,17.67,ferramentas_jardim,59.0,341.0,2.0,1850.0,37.0,22.0,40.0,15025,sao jose do rio preto,SP,15025.0,-20.80243626346376,-49.39562406741489,sao jose do rio preto,SP,33.0,13.0,1
f095f540bdb49344ad5fc17cc494e88e,71e967055e467e16c1331aafd66b8e05,delivered,2017-09-16 13:26:01,2017-09-19 04:05:47,2017-09-21 15:29:22,2017-10-19 14:30:07,2017-10-06,2,b0961721fd839e9982420e807758a2a6,1f50f920176fa81dab994f9023523100,2017-09-25 04:05:47,59.9,17.67,ferramentas_jardim,59.0,341.0,2.0,1850.0,37.0,22.0,40.0,15025,sao jose do rio preto,SP,15025.0,-20.80243626346376,-49.39562406741489,sao jose do rio preto,SP,33.0,13.0,1
67228d3b35b57e5bf9c1437f95652f2c,89ed25d65f84b1f97909a80ac1676090,delivered,2018-04-11 10:45:19,2018-04-11 11:10:23,2018-04-12 19:32:17,2018-06-12 14:49:39,2018-05-18,1,98a8c2fa16d7239c606640f5555768e4,001cca7ae9ae17fb1caed9dfb1094831,2018-04-17 11:10:23,169.0,114.62,ferramentas_jardim,39.0,500.0,1.0,8325.0,43.0,14.0,33.0,29156,cariacica,ES,29156.0,-20.297536576315476,-40.40086853731229,cariacica,ES,62.0,25.0,1
59d02be1c50fb6e6930cafd6ff6a31e5,7d645d57533e7cfafcae083fb0f1b509,delivered,2017-08-30 14:16:14,2017-08-30 14:30:11,2017-08-31 15:14:46,2017-09-14 18:21:44,2017-09-21,1,c4baedd846ed09b85f78a781b522f126,a1043bafd471dff536d0c462352beb48,2017-09-05 14:30:11,120.0,34.2,ferramentas_jardim,58.0,1893.0,1.0,5950.0,20.0,20.0,20.0,37175,ilicinea,MG,37175.0,-20.944705621834668,-45.82709818233235,ilicinea,MG,15.0,-7.0,0
c8102ecf69e44a64b993aea77adad664,bdb11f4359b264ea2474110e64a7ec54,delivered,2017-12-22 16:25:57,2017-12-27 04:07:42,2017-12-27 21:14:19,2017-12-30 13:09:44,2018-01-18,1,368c6c730842d78016ad823897a372db,1f50f920176fa81dab994f9023523100,2018-01-03 04:07:42,49.9,13.43,ferramentas_jardim,57.0,366.0,2.0,1650.0,30.0,22.0,30.0,15025,sao jose do rio preto,SP,15025.0,-20.80243626346376,-49.39562406741489,sao jose do rio preto,SP,7.0,-19.0,0
7df3c095af94aeda50060d0f9ab510fc,c99dd496b457bf9c90247d060ce568ab,delivered,2018-05-16 23:27:16,2018-05-17 00:18:31,2018-05-19 07:50:00,2018-05-23 18:12:10,2018-06-05,1,422879e10f46682990de24d770e7f83d,1f50f920176fa81dab994f9023523100,2018-05-23 00:18:31,53.9,14.47,ferramentas_jardim,56.0,348.0,2.0,1550.0,30.0,22.0,30.0,15025,sao jose do rio preto,SP,15025.0,-20.80243626346376,-49.39562406741489,sao jose do rio preto,SP,6.0,-13.0,0
a437e36732c69e10d37e63bacbb1fe38,43faf5b056faf6011ffd281cc9770af0,delivered,2018-07-23 19:21:09,2018-07-25 03:04:39,2018-07-26 19:31:00,2018-07-28 19:41:01,2018-07-31,1,5fd295ecaf1c3821da3a53a52dac90e2,7238a95bb63ef7e498389fb863b834a1,2018-07-31 03:04:39,128.0,19.07,construcao_ferramentas_jardim,37.0,1975.0,1.0,8950.0,44.0,40.0,34.0,13487,limeira,SP,13487.0,-22.57899631642056,-47.37156127520432,limeira,SP,5.0,-3.0,0
4212c4acae39b267aabc4696d873cbcf,80dfe2f69a889e178b3b4d964db72f3d,delivered,2017-02-21 14:25:22,2017-02-22 14:30:19,2017-02-24 13:29:55,2017-03-03 13:45:57,2017-03-22,1,a0fe1efb855f3e786f0650268cd77f44,ef506c96320abeedfb894c34db06f478,2017-02-25 14:25:22,21.99,14.11,agro_industria_e_comercio,35.0,380.0,1.0,125.0,20.0,4.0,13.0,3569,sao paulo,SP,3569.0,-23.541941545934563,-46.49095488842404,sao paulo,SP,9.0,-19.0,0
bb01b380d61941aa0f175614b3e62dc6,8d157f0f4712e2106c44d2bc69e23567,delivered,2018-04-24 09:49:37,2018-04-24 18:10:37,2018-04-25 12:20:00,2018-05-18 14:28:30,2018-06-01,1,aa70c29cc4b519f080d45ba24d79e144,d1c7fa84e48cfa21a0e595167c1c500e,2018-04-30 10:32:04,139.0,22.68,ferramentas_jardim,13.0,892.0,1.0,450.0,20.0,20.0,20.0,99730,jacutinga,RS,99730.0,-27.729372911015968,-52.537491045681705,jacutinga,RS,24.0,-14.0,0
def7170630f9076d10d4506289972002,2c77ac8cf1437d47dbeec9040a99a42f,delivered,2018-02-27 14:33:45,2018-02-27 14:49:09,2018-02-28 16:22:32,2018-03-12 11:56:43,2018-03-27,1,389d119b48cf3043d311335e499d9c6b,1f50f920176fa81dab994f9023523100,2018-03-05 14:49:09,53.9,17.63,ferramentas_jardim,59.0,341.0,2.0,1750.0,37.0,22.0,40.0,15025,sao jose do rio preto,SP,15025.0,-20.80243626346376,-49.39562406741489,sao jose do rio preto,SP,12.0,-15.0,0
def7170630f9076d10d4506289972002,2c77ac8cf1437d47dbeec9040a99a42f,delivered,2018-02-27 14:33:45,2018-02-27 14:49:09,2018-02-28 16:22:32,2018-03-12 11:56:43,2018-03-27,2,389d119b48cf3043d311335e499d9c6b,1f50f920176fa81dab994f9023523100,2018-03-05 14:49:09,53.9,17.63,ferramentas_jardim,59.0,341.0,2.0,1750.0,37.0,22.0,40.0,15025,sao jose do rio preto,SP,15025.0,-20.80243626346376,-49.39562406741489,sao jose do rio preto,SP,12.0,-15.0,0
e93f4367da3f35244394cfc2af161368,ff53737545b992cfdf52fcfba37e2424,delivered,2018-01-08 23:04:33,2018-01-10 10:32:30,2018-01-15 13:24:17,2018-01-18 23:09:41,2018-01-31,1,53759a2ecddad2bb87a079a1f1519f73,1f50f920176fa81dab994f9023523100,2018-01-16 03:35:28,49.9,13.37,ferramentas_jardim,58.0,340.0,2.0,1500.0,30.0,22.0,30.0,15025,sao jose do rio preto,SP,15025.0,-20.80243626346376,-49.39562406741489,sao jose do rio preto,SP,10.0,-13.0,0
a460ca3ed9ce9c3fe56e879d74050865,389cdd5e626afc3511798506cea06a36,delivered,2017-09-26 11:22:26,2017-09-26 11:35:18,2017-09-26 18:20:07,2017-10-02 16:58:35,2017-10-20,1,b6911a73311462653bc381da86a3a3c6,f8db351d8c4c4c22c6835c19a46f01b0,2017-10-02 11:35:18,16.9,15.1,ferramentas_jardim,59.0,1018.0,3.0,200.0,17.0,7.0,12.0,13324,salto,SP,13324.0,-23.20591698084141,-47.307845865803,salto,SP,6.0,-18.0,0
